event_id,user_id,track_id,timestamp,play_duration_ms
67,925,3735,2026-04-25 00:26:16.040706,247770
68,550,2174,2026-04-17 00:26:16.040707,48705
69,179,1405,2026-04-17 00:26:16.040708,96860
70,297,1759,2026-04-12 00:26:16.040709,150198
71,927,2250,2026-04-07 00:26:16.040710,27969
72,369,676,2026-04-27 00:26:16.040711,199265
73,338,4722,2026-04-22 00:26:16.040712,146726
74,903,3242,2026-05-01 00:26:16.040713,50323
75,318,2034,2026-04-17 00:26:16.040713,54864
76,636,2188,2026-04-22 00:26:16.040715,294767
77,775,1675,2026-04-03 00:26:16.040715,91708
78,235,3918,2026-04-18 00:26:16.040717,277204
79,699,1156,2026-04-07 00:26:16.040718,39989
80,34,4046,2026-04-21 00:26:16.040719,284634
81,887,2932,2026-04-12 00:26:16.040720,240241
82,182,1612,2026-04-24 00:26:16.040720,27735
83,82,4852,2026-04-10 00:26:16.040721,98669
84,51,709,2026-04-12 00:26:16.040722,136927
85,856,1189,2026-04-16 00:26:16.040723,149848
86,378,4002,2026-04-26 00:26:16.040724,205954
87,445,4897,2026-04-22 00:26:16.040725,281612
88,875,4432,2026-04-22 00:26:16.040726,40623
89,208,169,2026-05-02 00:26:16.040727,83534
90,469,4693,2026-04-29 00:26:16.040728,74829
91,270,353,2026-05-01 00:26:16.040729,161871
92,659,2589,2026-05-01 00:26:16.040730,253462
93,397,3730,2026-04-07 00:26:16.040731,149654
94,843,395,2026-04-28 00:26:16.040732,194375
95,742,4510,2026-04-06 00:26:16.040733,206757
96,728,3001,2026-04-18 00:26:16.040734,63121
97,303,1676,2026-04-20 00:26:16.040735,268382
98,648,2613,2026-04-13 00:26:16.040735,222643
99,108,1103,2026-04-12 00:26:16.040736,236221
100,973,177,2026-04-11 00:26:16.040737,198886
101,786,4298,2026-04-08 00:26:16.040738,235644
102,926,1561,2026-04-19 00:26:16.040739,10323
103,275,1141,2026-04-13 00:26:16.040740,243739
104,780,446,2026-04-21 00:26:16.040741,18240
105,545,132,2026-04-20 00:26:16.040742,245736
106,80,3283,2026-04-08 00:26:16.040743,237475
107,251,2313,2026-04-18 00:26:16.040744,71341
108,189,687,2026-04-21 00:26:16.040745,19239
109,586,1443,2026-04-23 00:26:16.040746,107720
110,557,1622,2026-05-02 00:26:16.040747,104804
111,925,1728,2026-04-18 00:26:16.040748,125796
112,976,2230,2026-04-20 00:26:16.040749,114090
113,96,736,2026-04-13 00:26:16.040750,143079
114,76,2751,2026-04-15 00:26:16.040750,175832
115,619,3592,2026-04-29 00:26:16.040751,270194
116,821,777,2026-04-07 00:26:16.040752,213225
117,82,4821,2026-04-18 00:26:16.040753,35120
118,143,2294,2026-04-30 00:26:16.040754,287190
119,741,753,2026-04-17 00:26:16.040755,64292
120,55,1479,2026-04-20 00:26:16.040756,282867
121,250,262,2026-05-03 00:26:16.040757,281355
122,431,3399,2026-04-12 00:26:16.040758,283822
123,7,3879,2026-04-22 00:26:16.040759,271074
124,944,3876,2026-04-03 00:26:16.040760,179219
125,553,43,2026-04-08 00:26:16.040761,203151
126,905,1607,2026-04-27 00:26:16.040762,221187
127,941,3784,2026-04-08 00:26:16.040763,224675
128,327,2682,2026-04-09 00:26:16.040763,118400
129,143,197,2026-04-22 00:26:16.040764,199330
130,903,274,2026-04-27 00:26:16.040766,35936
131,221,23,2026-04-18 00:26:16.040767,215144
132,697,3123,2026-04-20 00:26:16.040767,69592
133,193,4226,2026-04-07 00:26:16.040768,100980
134,545,2455,2026-04-07 00:26:16.040769,56400
135,746,3424,2026-04-06 00:26:16.040770,110040
136,405,2679,2026-04-07 00:26:16.040771,41313
137,320,878,2026-04-24 00:26:16.040772,40680
138,645,4403,2026-05-01 00:26:16.040773,283175
139,765,1315,2026-04-13 00:26:16.040774,195677
140,549,1661,2026-04-08 00:26:16.040775,23027
141,358,3137,2026-04-27 00:26:16.040776,190054
142,35,1049,2026-04-14 00:26:16.040777,61029
143,717,3393,2026-05-01 00:26:16.040778,144912
144,34,4751,2026-04-18 00:26:16.040779,43834
145,814,2699,2026-04-17 00:26:16.040780,153748
146,253,2329,2026-04-22 00:26:16.040781,117397
147,615,1974,2026-04-12 00:26:16.040782,266901
148,389,3259,2026-04-16 00:26:16.040783,281719
149,825,107,2026-04-18 00:26:16.040784,130064
150,655,957,2026-04-29 00:26:16.040785,202188
151,530,832,2026-04-13 00:26:16.040786,83472
152,211,2266,2026-04-08 00:26:16.040787,130227
153,294,4177,2026-05-02 00:26:16.040788,193701
154,776,4126,2026-04-25 00:26:16.040789,162490
155,299,3682,2026-04-28 00:26:16.040790,244375
156,903,3931,2026-04-21 00:26:16.040791,221694
157,207,4862,2026-04-06 00:26:16.040792,167313
158,726,2339,2026-04-25 00:26:16.040792,213138
159,183,3530,2026-04-13 00:26:16.040793,26732
160,769,39,2026-05-01 00:26:16.040794,82713
161,636,402,2026-04-24 00:26:16.040795,91202
162,317,1989,2026-04-26 00:26:16.040796,66477
163,44,1305,2026-04-20 00:26:16.040797,246995
164,975,983,2026-04-12 00:26:16.040798,229026
165,870,2496,2026-04-29 00:26:16.040799,39831
166,726,1502,2026-04-25 00:26:16.040800,122789
167,269,3139,2026-05-03 00:26:16.040801,17132
168,184,2570,2026-04-14 00:26:16.040802,33330
169,269,3741,2026-04-06 00:26:16.040803,119738
170,749,4495,2026-05-02 00:26:16.040804,233836
171,785,4683,2026-05-01 00:26:16.040805,30928
172,284,3784,2026-04-03 00:26:16.040806,209654
173,504,2450,2026-04-04 00:26:16.040807,81609
174,312,1704,2026-05-02 00:26:16.040808,272311
175,645,2851,2026-04-12 00:26:16.040809,72552
176,686,908,2026-04-11 00:26:16.040810,52224
177,205,3539,2026-04-23 00:26:16.040811,96858
178,501,879,2026-04-04 00:26:16.040812,246548
179,403,3651,2026-04-29 00:26:16.040813,170512
180,504,3143,2026-04-22 00:26:16.040814,10715
181,437,1443,2026-04-25 00:26:16.040815,169869
182,129,2435,2026-04-18 00:26:16.040816,163580
183,122,4523,2026-04-16 00:26:16.040817,89863
184,510,3960,2026-04-25 00:26:16.040818,32798
185,400,3061,2026-04-21 00:26:16.040819,248610
186,397,3053,2026-04-19 00:26:16.040819,32389
187,580,4340,2026-04-03 00:26:16.040820,236254
188,518,1757,2026-04-03 00:26:16.040821,246655
189,624,3959,2026-04-27 00:26:16.040822,71583
190,983,4837,2026-05-03 00:26:16.040823,19026
191,547,3879,2026-04-07 00:26:16.040824,267905
192,586,2458,2026-04-05 00:26:16.040825,58200
193,271,4329,2026-04-11 00:26:16.040826,245121
194,844,4177,2026-04-17 00:26:16.040827,61857
195,271,4974,2026-04-21 00:26:16.040828,167564
196,712,1284,2026-04-26 00:26:16.040829,77282
197,526,3309,2026-04-22 00:26:16.040831,14492
198,207,4370,2026-04-25 00:26:16.040832,111077
199,771,1149,2026-04-23 00:26:16.040833,170237
200,947,4893,2026-04-06 00:26:16.040834,160977
201,200,1331,2026-04-15 00:26:16.040835,280911
202,695,4615,2026-04-08 00:26:16.040836,49390
203,955,3851,2026-04-06 00:26:16.040838,75823
204,971,4938,2026-04-22 00:26:16.040839,192777
205,555,3096,2026-04-30 00:26:16.040840,180201
206,356,4963,2026-04-30 00:26:16.040841,86191
207,584,3589,2026-04-10 00:26:16.040843,83365
208,853,2603,2026-04-21 00:26:16.040844,122738
209,95,2830,2026-04-04 00:26:16.040845,67254
210,984,829,2026-04-29 00:26:16.040846,244818
211,966,1853,2026-05-02 00:26:16.040847,125580
212,126,4822,2026-05-03 00:26:16.040849,187789
213,185,3798,2026-04-11 00:26:16.040850,58535
214,326,4206,2026-04-07 00:26:16.040851,296834
215,917,4865,2026-04-11 00:26:16.040853,24584
216,848,4363,2026-04-20 00:26:16.040854,94070
217,617,4806,2026-04-25 00:26:16.040855,238218
218,769,2976,2026-04-10 00:26:16.040856,284988
219,186,3988,2026-05-02 00:26:16.040857,216255
220,416,4895,2026-05-02 00:26:16.040859,131978
221,189,1959,2026-04-17 00:26:16.040860,65833
222,320,295,2026-04-07 00:26:16.040861,155259
223,299,2424,2026-04-25 00:26:16.040862,52470
224,838,4401,2026-04-16 00:26:16.040863,45546
225,27,3259,2026-04-04 00:26:16.040865,56290
226,459,90,2026-04-17 00:26:16.040866,244641
227,463,2860,2026-04-23 00:26:16.040867,124280
228,551,4621,2026-04-09 00:26:16.040868,52073
229,154,3431,2026-04-15 00:26:16.040869,190985
230,787,2091,2026-04-04 00:26:16.040870,114954
231,899,1216,2026-05-02 00:26:16.040872,94991
232,194,3704,2026-04-18 00:26:16.040873,166826
233,705,3774,2026-04-27 00:26:16.040874,46909
234,980,2665,2026-04-15 00:26:16.040876,59192
235,61,4816,2026-04-20 00:26:16.040877,66234
236,281,1749,2026-04-06 00:26:16.040878,240737
237,463,344,2026-04-24 00:26:16.040879,213486
238,465,3194,2026-04-07 00:26:16.040880,290613
239,995,3008,2026-04-19 00:26:16.040881,251641
240,872,618,2026-04-28 00:26:16.040882,231899
241,635,4879,2026-04-28 00:26:16.040883,72927
242,147,2994,2026-04-21 00:26:16.040884,122333
243,224,1626,2026-05-01 00:26:16.040885,223629
244,299,3062,2026-04-12 00:26:16.040886,51109
245,237,614,2026-04-28 00:26:16.040887,157233
246,873,4527,2026-04-25 00:26:16.040888,238590
247,109,3028,2026-04-08 00:26:16.040889,67412
248,240,329,2026-05-03 00:26:16.040890,186472
249,204,609,2026-04-13 00:26:16.040891,151569
250,477,2260,2026-04-26 00:26:16.040892,281148
251,451,4642,2026-04-04 00:26:16.040893,105878
252,239,594,2026-04-19 00:26:16.040894,201348
253,556,423,2026-04-03 00:26:16.040895,182063
254,796,3030,2026-04-04 00:26:16.040895,130266
255,370,1663,2026-05-03 00:26:16.040896,230889
256,774,3023,2026-04-08 00:26:16.040897,278745
257,169,739,2026-04-15 00:26:16.040898,247694
258,433,4342,2026-04-23 00:26:16.040899,63871
259,823,809,2026-04-12 00:26:16.040900,288958
260,926,260,2026-04-28 00:26:16.040901,92344
261,440,4673,2026-04-21 00:26:16.040902,159051
262,983,1635,2026-05-01 00:26:16.040903,42737
263,710,1548,2026-04-25 00:26:16.040904,165607
264,127,2077,2026-04-04 00:26:16.040905,136582
265,506,1876,2026-04-03 00:26:16.040906,278022
266,125,4853,2026-04-25 00:26:16.040907,143338
267,910,1232,2026-04-12 00:26:16.040908,146425
268,699,1516,2026-04-04 00:26:16.040909,69146
269,886,2400,2026-04-27 00:26:16.040910,196432
270,439,3230,2026-04-27 00:26:16.040911,211224
271,89,4576,2026-04-26 00:26:16.040912,109313
272,800,2969,2026-04-03 00:26:16.040913,131498
273,379,904,2026-04-26 00:26:16.040914,83167
274,258,1340,2026-04-24 00:26:16.040915,284774
275,955,1513,2026-05-03 00:26:16.040916,95018
276,431,2340,2026-04-11 00:26:16.040917,249124
277,13,3378,2026-04-26 00:26:16.040918,42345
278,324,3428,2026-04-19 00:26:16.040919,183167
279,845,4223,2026-04-16 00:26:16.040920,216307
280,516,3630,2026-04-30 00:26:16.040921,243116
281,519,3365,2026-04-23 00:26:16.040922,284256
282,619,3469,2026-04-05 00:26:16.040923,129653
283,649,3039,2026-04-29 00:26:16.040924,11482
284,747,285,2026-04-30 00:26:16.040925,119382
285,205,762,2026-04-13 00:26:16.040926,68879
286,930,1226,2026-04-08 00:26:16.040927,51138
287,797,3292,2026-05-02 00:26:16.040928,166219
288,131,3901,2026-04-13 00:26:16.040929,96538
289,325,1835,2026-04-11 00:26:16.040930,123628
290,595,3542,2026-04-28 00:26:16.040931,140306
291,652,3117,2026-04-12 00:26:16.040932,90200
292,233,4602,2026-04-26 00:26:16.040933,81466
293,300,2637,2026-05-03 00:26:16.040934,110478
294,247,1899,2026-04-28 00:26:16.040935,244724
295,810,3646,2026-04-23 00:26:16.040936,57537
296,946,2262,2026-04-26 00:26:16.040937,250602
297,628,1497,2026-05-01 00:26:16.040938,252084
298,512,1448,2026-04-27 00:26:16.040939,119898
299,44,4645,2026-04-08 00:26:16.040940,208756
300,192,2620,2026-04-09 00:26:16.040941,192705
301,465,999,2026-04-28 00:26:16.040942,263872
302,586,1089,2026-05-01 00:26:16.040943,152871
303,949,3791,2026-04-07 00:26:16.040944,67899
304,286,3167,2026-04-18 00:26:16.040945,116685
305,185,1859,2026-04-23 00:26:16.040946,50114
306,293,1092,2026-04-16 00:26:16.040947,243091
307,607,1896,2026-04-14 00:26:16.040948,278917
308,226,3681,2026-04-14 00:26:16.040948,298007
309,157,4534,2026-04-16 00:26:16.040949,226731
310,117,4708,2026-04-27 00:26:16.040951,255719
311,641,4026,2026-04-17 00:26:16.040952,197747
312,160,1608,2026-04-04 00:26:16.040953,269650
313,418,2322,2026-04-30 00:26:16.040953,274459
314,182,763,2026-04-08 00:26:16.040954,108989
315,323,4476,2026-05-02 00:26:16.040955,101163
316,481,4341,2026-04-05 00:26:16.040956,219396
317,950,3186,2026-04-18 00:26:16.040957,289074
318,384,3679,2026-04-28 00:26:16.040958,27557
319,823,2184,2026-04-16 00:26:16.040959,255827
320,791,2891,2026-04-12 00:26:16.040960,268423
321,143,1771,2026-04-23 00:26:16.040961,242434
322,704,257,2026-04-15 00:26:16.040962,126608
323,844,976,2026-05-02 00:26:16.040963,10741
324,148,860,2026-05-03 00:26:16.040964,43377
325,109,3182,2026-05-03 00:26:16.040965,143956
326,835,2022,2026-04-28 00:26:16.040966,109875
327,294,1087,2026-04-08 00:26:16.040967,47035
328,712,2937,2026-04-05 00:26:16.040968,58995
329,104,781,2026-04-18 00:26:16.040969,291811
330,367,1850,2026-04-06 00:26:16.040970,105631
331,134,2127,2026-04-20 00:26:16.040970,159965
332,598,827,2026-04-23 00:26:16.040971,126585
333,768,1665,2026-04-08 00:26:16.040972,192440
334,567,1532,2026-04-19 00:26:16.040973,187563
335,436,604,2026-04-28 00:26:16.040974,250024
336,331,603,2026-05-02 00:26:16.040975,263896
337,840,4447,2026-04-27 00:26:16.040976,284136
338,134,1638,2026-04-11 00:26:16.040977,134099
339,718,754,2026-04-19 00:26:16.040978,159219
340,567,3392,2026-04-12 00:26:16.040979,152326
341,696,4375,2026-04-27 00:26:16.040980,43112
342,561,2213,2026-04-18 00:26:16.040981,155291
343,169,1724,2026-04-12 00:26:16.040982,127273
344,988,952,2026-04-09 00:26:16.040983,19049
345,613,2109,2026-04-14 00:26:16.040984,188374
346,417,4920,2026-04-08 00:26:16.040985,199294
347,246,1446,2026-04-08 00:26:16.040986,205880
348,384,3672,2026-04-21 00:26:16.040987,213780
349,230,4589,2026-04-26 00:26:16.040988,261661
350,557,1423,2026-04-20 00:26:16.040989,281849
351,265,3649,2026-04-07 00:26:16.040990,116726
352,548,3339,2026-04-04 00:26:16.040991,28930
353,559,1723,2026-04-08 00:26:16.040992,241585
354,965,1189,2026-04-06 00:26:16.040993,15973
355,451,4512,2026-04-20 00:26:16.040994,136236
356,474,3977,2026-04-05 00:26:16.040995,187170
357,904,4692,2026-04-20 00:26:16.040996,226068
358,174,623,2026-04-26 00:26:16.040997,94383
359,795,865,2026-04-19 00:26:16.040997,272070
360,357,4444,2026-04-30 00:26:16.040998,60099
361,345,3600,2026-04-27 00:26:16.040999,200126
362,867,29,2026-04-27 00:26:16.041000,106014
363,528,90,2026-04-12 00:26:16.041001,31500
364,909,2306,2026-04-07 00:26:16.041002,90964
365,59,3913,2026-04-06 00:26:16.041003,199596
366,451,904,2026-04-14 00:26:16.041004,154475
367,124,4535,2026-04-14 00:26:16.041005,111264
368,428,2103,2026-04-03 00:26:16.041006,185060
369,722,508,2026-04-13 00:26:16.041007,137444
370,135,3151,2026-04-30 00:26:16.041008,257915
371,970,488,2026-04-22 00:26:16.041009,250263
372,941,3134,2026-04-22 00:26:16.041010,150073
373,401,3089,2026-04-30 00:26:16.041011,95012
374,657,4879,2026-04-15 00:26:16.041012,55825
375,10,4838,2026-04-22 00:26:16.041013,256998
376,578,2000,2026-05-01 00:26:16.041014,95826
377,458,2510,2026-04-10 00:26:16.041015,278433
378,679,2305,2026-04-15 00:26:16.041016,51279
379,721,699,2026-04-14 00:26:16.041017,88682
380,952,3235,2026-04-04 00:26:16.041018,51903
381,411,705,2026-05-01 00:26:16.041019,273236
382,843,3937,2026-04-23 00:26:16.041020,60393
383,801,3892,2026-04-22 00:26:16.041021,102599
384,512,3716,2026-04-14 00:26:16.041022,277104
385,615,4969,2026-04-13 00:26:16.041023,133108
386,600,3290,2026-04-25 00:26:16.041024,174289
387,211,1911,2026-04-11 00:26:16.041025,119820
388,588,4473,2026-04-17 00:26:16.041026,107048
389,805,1469,2026-04-07 00:26:16.041027,185116
390,555,854,2026-04-06 00:26:16.041028,47830
391,776,2984,2026-04-04 00:26:16.041029,36698
392,180,3940,2026-04-24 00:26:16.041030,84427
393,763,1827,2026-04-26 00:26:16.041031,190820
394,131,2621,2026-04-25 00:26:16.041031,218356
395,347,2775,2026-04-09 00:26:16.041032,93242
396,729,2936,2026-04-08 00:26:16.041033,54080
397,881,4133,2026-04-13 00:26:16.041034,261526
398,837,252,2026-04-25 00:26:16.041035,209590
399,928,4350,2026-04-24 00:26:16.041036,169425
400,37,2750,2026-04-17 00:26:16.041037,110096
401,34,2911,2026-04-20 00:26:16.041038,273870
402,568,4927,2026-04-27 00:26:16.041039,57403
403,802,6,2026-04-07 00:26:16.041040,243431
404,82,1969,2026-04-20 00:26:16.041041,247034
405,968,1356,2026-04-24 00:26:16.041042,157817
406,713,595,2026-04-22 00:26:16.041043,174077
407,577,4092,2026-04-22 00:26:16.041044,104315
408,255,119,2026-04-15 00:26:16.041045,147095
409,448,4954,2026-04-14 00:26:16.041046,192902
410,205,1928,2026-04-06 00:26:16.041047,105436
411,507,2304,2026-04-09 00:26:16.041048,240050
412,583,1077,2026-04-07 00:26:16.041049,50950
413,178,2802,2026-04-03 00:26:16.041050,166782
414,676,4613,2026-04-30 00:26:16.041051,17045
415,921,331,2026-04-12 00:26:16.041052,231591
416,524,2598,2026-04-21 00:26:16.041053,230143
417,537,2328,2026-04-26 00:26:16.041054,281007
418,809,4309,2026-04-14 00:26:16.041055,17956
419,820,4643,2026-04-10 00:26:16.041056,211103
420,98,4504,2026-05-02 00:26:16.041057,77186
421,319,2981,2026-04-04 00:26:16.041058,147568
422,315,1943,2026-04-15 00:26:16.041059,86598
423,403,2354,2026-04-30 00:26:16.041060,97497
424,74,2819,2026-04-08 00:26:16.041061,163467
425,247,3964,2026-04-21 00:26:16.041062,125266
426,323,1263,2026-04-16 00:26:16.041063,113212
427,719,2606,2026-05-01 00:26:16.041064,277747
428,709,1424,2026-04-29 00:26:16.041065,26235
429,210,30,2026-04-14 00:26:16.041066,273428
430,910,44,2026-04-26 00:26:16.041067,143098
431,597,1806,2026-04-25 00:26:16.041068,214021
432,684,3874,2026-05-03 00:26:16.041069,294544
433,912,118,2026-04-22 00:26:16.041070,125274
434,543,1323,2026-04-07 00:26:16.041071,203337
435,6,4047,2026-05-02 00:26:16.041072,255137
436,621,2289,2026-04-28 00:26:16.041073,180029
437,57,3115,2026-04-22 00:26:16.041074,221714
438,430,1336,2026-04-29 00:26:16.041075,32660
439,114,4646,2026-04-14 00:26:16.041075,25722
440,865,2210,2026-04-25 00:26:16.041076,284487
441,754,812,2026-04-10 00:26:16.041077,113562
442,686,532,2026-04-16 00:26:16.041078,47420
443,782,2514,2026-04-05 00:26:16.041079,216835
444,140,882,2026-04-19 00:26:16.041080,100276
445,359,3056,2026-04-04 00:26:16.041081,298593
446,477,68,2026-04-13 00:26:16.041082,206267
447,162,3558,2026-05-02 00:26:16.041083,81343
448,678,3663,2026-04-28 00:26:16.041084,209039
449,28,2331,2026-04-22 00:26:16.041085,191264
450,779,4334,2026-04-06 00:26:16.041086,242574
451,565,418,2026-04-24 00:26:16.041087,56352
452,253,3910,2026-04-14 00:26:16.041088,86437
453,524,4404,2026-04-17 00:26:16.041089,255932
454,53,4140,2026-04-03 00:26:16.041090,79513
455,89,1555,2026-04-15 00:26:16.041091,272862
456,536,3740,2026-04-08 00:26:16.041092,163146
457,14,2455,2026-04-25 00:26:16.041093,68627
458,539,4738,2026-04-23 00:26:16.041094,271807
459,433,3813,2026-04-09 00:26:16.041095,212534
460,890,2803,2026-04-18 00:26:16.041096,298521
461,710,2120,2026-04-16 00:26:16.041097,249195
462,709,1277,2026-04-28 00:26:16.041098,250904
463,673,3206,2026-04-12 00:26:16.041099,215636
464,649,154,2026-04-18 00:26:16.041100,17523
465,928,1487,2026-04-26 00:26:16.041101,42165
466,130,2995,2026-04-28 00:26:16.041102,287003
467,181,1324,2026-04-24 00:26:16.041103,161308
468,676,3391,2026-04-07 00:26:16.041104,99263
469,430,2854,2026-04-23 00:26:16.041105,118414
470,209,3281,2026-04-13 00:26:16.041106,16847
471,351,3162,2026-04-16 00:26:16.041107,207790
472,379,1721,2026-04-25 00:26:16.041108,105189
473,725,4607,2026-04-27 00:26:16.041109,276974
474,239,497,2026-04-30 00:26:16.041110,161201
475,814,2078,2026-04-04 00:26:16.041111,220143
476,505,655,2026-04-05 00:26:16.041112,112194
477,496,965,2026-04-03 00:26:16.041113,269745
478,546,2870,2026-04-25 00:26:16.041114,22307
479,441,2663,2026-04-14 00:26:16.041115,22129
480,146,4371,2026-04-26 00:26:16.041116,162000
481,256,4341,2026-04-16 00:26:16.041117,169406
482,135,988,2026-04-10 00:26:16.041118,19902
483,498,3868,2026-04-28 00:26:16.041119,147536
484,606,848,2026-04-06 00:26:16.041120,73298
485,947,4996,2026-04-03 00:26:16.041121,26940
486,410,3603,2026-04-28 00:26:16.041122,184516
487,521,3643,2026-04-03 00:26:16.041123,214623
488,412,152,2026-04-23 00:26:16.041124,126120
489,291,4383,2026-04-14 00:26:16.041125,193889
490,783,3888,2026-04-13 00:26:16.041126,33349
491,979,2394,2026-04-05 00:26:16.041127,54851
492,427,3348,2026-04-27 00:26:16.041128,190229
493,499,5,2026-04-06 00:26:16.041129,61147
494,738,1194,2026-04-03 00:26:16.041130,209611
495,188,822,2026-04-08 00:26:16.041131,38837
496,703,1016,2026-05-03 00:26:16.041132,95041
497,98,3990,2026-04-19 00:26:16.041132,23333
498,220,1939,2026-04-08 00:26:16.041133,208934
499,849,924,2026-04-16 00:26:16.041134,116844
500,273,4516,2026-04-25 00:26:16.041135,154985
501,305,2094,2026-04-13 00:26:16.041136,165159
502,559,2455,2026-04-22 00:26:16.041137,54256
503,446,1216,2026-04-07 00:26:16.041138,212028
504,35,4265,2026-04-05 00:26:16.041139,161248
505,676,1288,2026-04-14 00:26:16.041140,85954
506,342,4931,2026-04-23 00:26:16.041141,72986
507,998,3369,2026-04-19 00:26:16.041142,23002
508,385,2098,2026-04-08 00:26:16.041143,146933
509,390,1244,2026-04-22 00:26:16.041144,230958
510,103,1429,2026-04-18 00:26:16.041145,118506
511,246,3597,2026-04-05 00:26:16.041146,236537
512,973,1223,2026-05-03 00:26:16.041147,175736
513,343,679,2026-04-17 00:26:16.041148,238260
514,699,2242,2026-04-25 00:26:16.041149,124121
515,67,3193,2026-04-22 00:26:16.041150,230966
516,967,3253,2026-05-03 00:26:16.041151,296859
517,323,2723,2026-05-02 00:26:16.041152,120741
518,25,138,2026-04-28 00:26:16.041153,33869
519,979,1702,2026-04-14 00:26:16.041154,14991
520,822,3431,2026-04-25 00:26:16.041155,214431
521,78,114,2026-04-27 00:26:16.041156,197238
522,714,977,2026-04-14 00:26:16.041157,256563
523,98,4441,2026-04-15 00:26:16.041158,116614
524,19,2257,2026-04-23 00:26:16.041159,146430
525,978,3149,2026-04-22 00:26:16.041160,76559
526,435,2018,2026-04-13 00:26:16.041161,120622
527,881,1962,2026-04-12 00:26:16.041162,265801
528,213,3959,2026-04-17 00:26:16.041163,203141
529,708,4650,2026-04-11 00:26:16.041164,43557
530,182,2106,2026-04-26 00:26:16.041165,70118
531,91,334,2026-04-22 00:26:16.041166,88782
532,201,1062,2026-04-11 00:26:16.041167,243574
533,870,4889,2026-04-04 00:26:16.041168,67221
534,244,96,2026-04-25 00:26:16.041169,278467
535,62,3092,2026-04-03 00:26:16.041170,264012
536,694,1826,2026-04-24 00:26:16.041171,35441
537,90,3587,2026-04-05 00:26:16.041172,194446
538,556,2118,2026-04-25 00:26:16.041173,281696
539,88,4101,2026-04-25 00:26:16.041174,152287
540,483,2949,2026-04-14 00:26:16.041175,46088
